order_id,order_date,ship_date,ship_mode,customer_id,customer_name,customer_segment,country_region,city,state_province,postal_code,region,product_id,product_name,category,sub_category,sales,quantity,discount,profit,returned_count
US-2022-134544,2022-03-17,2022-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,84.784,2,0.2,-20.1362,0.0
US-2022-120929,2022-03-18,2022-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,189.882,3,0.4,-94.941,0.0
US-2022-113292,2022-03-18,2022-03-20,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,871.8,3,0.2,87.18,0.0
US-2022-106383,2022-03-19,2022-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,72.294,1,0.7,-98.8018,0.0
US-2022-136371,2022-03-19,2022-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,20.32,4,0.0,6.9088,0.0
US-2022-136371,2022-03-19,2022-03-21,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,14.98,1,0.0,6.8908,0.0
US-2022-118178,2022-03-19,2022-03-24,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,31.086,3,0.7,-20.724,0.0
CA-2022-115483,2022-03-19,2022-03-21,Second Class,JT-12540,Jill Trafton,Consumer,Canada,Quebec City,Quebec,G1B,East,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,72.294,1,0.7,-98.8018,0.0
US-2022-162747,2022-03-20,2022-03-25,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,86.45,7,0.0,38.038,0.0
US-2022-127670,2022-03-20,2022-03-24,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,697.16,4,0.0,146.4036,0.0
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,16.821,3,0.7,-12.8961,4.0
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,20.736,4,0.2,7.2576,4.0
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10004101,Xerox 1894,Office Supplies,Paper,10.368,2,0.2,3.6288,4.0
US-2022-150889,2022-03-20,2022-03-22,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,11.992,1,0.2,0.8994,0.0
US-2022-156986,2022-03-20,2022-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,84.784,2,0.2,-20.1362,4.0
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,528.43,5,0.3,0.0,0.0
US-2022-163153,2022-03-21,2022-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,99.372,2,0.3,-1.4196,0.0
US-2022-163153,2022-03-21,2022-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,1.344,1,0.2,0.504,0.0
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Newell 33,Office Supplies,Art,13.392,3,0.2,1.5066,0.0
US-2022-133879,2022-03-21,2022-03-28,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,3.168,2,0.8,-4.752,0.0
US-2022-118899,2022-03-22,2022-03-22,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,167.888,7,0.2,14.6902,1.0
US-2022-107615,2022-03-22,2022-03-25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,58.58,2,0.0,19.3314,0.0
US-2022-130911,2022-03-24,2022-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,301.47,3,0.5,-241.176,0.0
US-2022-130911,2022-03-24,2022-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,18.656,2,0.2,1.6324,0.0
US-2022-113803,2022-03-24,2022-03-26,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,22.48,1,0.0,10.3408,0.0
US-2022-164189,2022-03-24,2022-03-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,BlackBerry Q10,Technology,Phones,403.168,4,0.2,25.198,0.0
US-2022-120082,2022-03-25,2022-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Newell 319,Office Supplies,Art,59.52,3,0.0,17.856,0.0
US-2022-134887,2022-03-25,2022-03-25,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,1287.45,5,0.0,244.6155,0.0
US-2022-161361,2022-03-26,2022-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,17.04,3,0.2,5.538,0.0
US-2022-161361,2022-03-26,2022-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,17.64,3,0.0,8.6436,0.0
US-2022-162677,2022-03-26,2022-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,67.64,5,0.2,5.9185,0.0
US-2022-123666,2022-03-26,2022-03-30,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,459.95,5,0.0,18.398,0.0
US-2022-162677,2022-03-26,2022-03-27,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,119.976,3,0.2,-17.9964,0.0
US-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,39.92,4,0.0,11.1776,0.0
US-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,20.24,1,0.0,8.7032,0.0
US-2022-119074,2022-03-27,2022-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,32.54,2,0.0,15.9446,0.0
US-2022-131380,2022-03-28,2022-03-31,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,5.98,1,0.0,2.9302,0.0
US-2022-162901,2022-03-28,2022-03-31,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,31.4,2,0.0,7.85,0.0
US-2022-131380,2022-03-28,2022-03-31,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,87.92,4,0.0,0.8792,0.0
US-2022-127236,2022-03-29,2022-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,299.975,5,0.5,-167.986,0.0
US-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,844.116,6,0.3,-36.1764,0.0
US-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,414.0,8,0.0,124.2,0.0
US-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,41.328,7,0.2,14.9814,0.0
US-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,29.8,5,0.2,9.3125,0.0
US-2022-167556,2022-03-29,2022-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,13.48,2,0.0,6.74,0.0
US-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,45.528,3,0.2,15.9348,0.0
US-2022-127236,2022-03-29,2022-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Clearsounds A400,Technology,Phones,158.376,4,0.4,-36.9544,0.0
US-2022-152555,2022-03-29,2022-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,812.736,8,0.2,60.9552,0.0
US-2022-128258,2022-03-30,2022-04-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,06360,East,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,11.34,1,0.0,5.5566,0.0
US-2022-124100,2022-03-31,2022-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,327.996,6,0.1,54.666,0.0
US-2022-151827,2022-03-31,2022-04-02,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,31.984,2,0.2,1.1994,2.0
US-2022-151827,2022-03-31,2022-04-02,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,LG Exalt,Technology,Phones,280.782,3,0.4,-60.8361,2.0
US-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,1317.492,6,0.1,292.776,0.0
US-2022-127985,2022-04-01,2022-04-05,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,7.04,4,0.0,3.0976,0.0
US-2022-103947,2022-04-01,2022-04-08,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,30.144,2,0.2,3.0144,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Newell 345,Office Supplies,Art,59.52,3,0.0,15.4752,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,263.88,6,0.0,71.2476,0.0
US-2022-149902,2022-04-01,2022-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,88.04,4,0.0,22.8904,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,30.48,3,0.0,7.9248,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Newell 342,Office Supplies,Art,9.84,3,0.0,2.8536,0.0
US-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,14.352,3,0.2,4.6644,0.0
US-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,3.592,1,0.2,1.1225,0.0
US-2022-103947,2022-04-01,2022-04-08,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-FA-10003112,Staples,Office Supplies,Fasteners,31.56,5,0.2,9.8625,0.0
US-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,Avery 473,Office Supplies,Labels,20.7,2,0.0,9.936,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,161.94,3,0.0,9.7164,0.0
US-2022-111213,2022-04-01,2022-04-05,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,OFF-SU-10000946,Staple remover,Office Supplies,Supplies,63.84,8,0.0,18.5136,0.0
US-2022-161473,2022-04-01,2022-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,10.95,3,0.0,3.285,0.0
US-2022-160206,2022-04-01,2022-04-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,12.99,1,0.0,0.2598,0.0
US-2022-166674,2022-04-01,2022-04-03,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,35.12,4,0.0,9.1312,0.0
US-2022-123540,2022-04-02,2022-04-06,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,1454.9,5,0.0,378.274,0.0
US-2022-167682,2022-04-03,2022-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,71.12,4,0.0,22.0472,0.0
US-2022-120796,2022-04-03,2022-04-07,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,99.846,9,0.7,-83.205,0.0
US-2022-162222,2022-04-03,2022-04-03,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,10.272,3,0.2,3.21,0.0
US-2022-167682,2022-04-03,2022-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,259.96,4,0.0,124.7808,0.0
US-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,82.64,2,0.0,7.4376,0.0
US-2022-167115,2022-04-04,2022-04-09,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,588.784,2,0.2,183.995,0.0
US-2022-159142,2022-04-04,2022-04-05,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,27.81,3,0.0,13.0707,0.0
US-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,31.02,2,0.0,8.0652,0.0
US-2022-123050,2022-04-04,2022-04-08,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,89.97,3,0.0,37.7874,0.0
US-2022-159142,2022-04-04,2022-04-05,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,149.97,3,0.0,5.9988,0.0
US-2022-159695,2022-04-05,2022-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,158.368,7,0.2,13.8572,0.0
US-2022-161907,2022-04-05,2022-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,769.184,4,0.2,-163.4516,0.0
US-2022-161907,2022-04-05,2022-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Clearsounds A400,Technology,Phones,118.782,3,0.4,-27.7158,0.0
US-2022-150140,2022-04-06,2022-04-10,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,05401,East,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,1294.75,5,0.0,336.635,0.0
US-2022-120530,2022-04-07,2022-04-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,658.746,3,0.1,146.388,0.0
US-2022-114405,2022-04-07,2022-04-12,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,33.528,3,0.2,2.5146,0.0
US-2022-132899,2022-04-07,2022-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,Newell 322,Office Supplies,Art,3.64,2,0.0,0.9828,0.0
US-2022-154998,2022-04-07,2022-04-09,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,08701,East,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,37.94,2,0.0,18.2112,0.0
US-2022-114405,2022-04-07,2022-04-12,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,36.744,3,0.2,3.6744,0.0
US-2022-110499,2022-04-07,2022-04-09,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,1199.976,3,0.2,374.9925,0.0
US-2022-106600,2022-04-08,2022-04-11,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,354.9,5,0.0,88.725,0.0
US-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,388.704,6,0.2,-4.8588,0.0
US-2022-130946,2022-04-08,2022-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,95.984,4,0.3,-4.1136,0.0
US-2022-124233,2022-04-08,2022-04-14,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,24.7,5,0.0,10.374,0.0
US-2022-134789,2022-04-08,2022-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,159.92,4,0.0,31.984,0.0
US-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,17.04,4,0.0,6.9864,0.0
US-2022-104969,2022-04-08,2022-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,121.104,6,0.7,-100.92,0.0
US-2022-130946,2022-04-08,2022-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,1088.792,4,0.8,-1850.9464,0.0
US-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,8.26,2,0.0,3.7996,0.0
US-2022-104969,2022-04-08,2022-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,8.872,1,0.2,3.2161,0.0
US-2022-150000,2022-04-08,2022-04-14,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080,South,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,17.92,4,0.0,8.6016,0.0
US-2022-134789,2022-04-08,2022-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,30.0,6,0.0,14.4,0.0
US-2022-130477,2022-04-08,2022-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,12.96,2,0.0,6.2208,3.0
US-2022-134789,2022-04-08,2022-04-15,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,25.92,4,0.0,12.7008,0.0
US-2022-138520,2022-04-08,2022-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,34.4,5,0.0,15.824,0.0
US-2022-130477,2022-04-08,2022-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,20.04,3,0.0,9.6192,3.0
US-2022-130477,2022-04-08,2022-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,64.96,2,0.0,2.5984,3.0
US-2022-130946,2022-04-08,2022-04-12,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,431.928,9,0.2,64.7892,0.0
US-2022-117681,2022-04-09,2022-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,0.0
US-2022-128517,2022-04-09,2022-04-14,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,5.28,2,0.0,2.4288,0.0
